F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,audio_path,name,singer,exercise_type,vocal_technique,vowel
32.19638,0.1253962,27.54005,31.84799,34.96079,7.420744,4.161074,1.644184,3.373688,0.0,0.6720539,0.4337017,0.4821679,0.7219497,0.850854,0.3686861,11.68612,3.618431,12.24275,3.564517,0.5590923,0.5434186,37.59005,0.2113017,-11.67791,-0.9059201,20.9896,0.372592,-17.45207,-0.7701589,0.02609867,0.5576589,2.46824,0.3126171,2.257461,0.7714099,-0.7788639,-8.913485,10.0346,0.6057826,782.5234,0.1036767,1195.511,0.1259437,-22.01636,-2.697058,1950.94,0.08228245,704.2239,0.2752849,-33.89268,-1.616214,2839.814,0.04846763,831.3005,0.2326452,-28.84735,-1.958944,-11.6965,-0.2751958,13.13761,0.3210737,0.07275541,0.4100016,-0.04800925,-0.1449164,0.6166627,0.4246292,39.89716,0.08794759,-13.98821,-0.5827813,21.60404,0.3664494,-20.97359,-0.3712315,-25.41207,36.02341,-0.08404467,-0.00530892,0.06091187,11.8267,0.2355713,3.825,0.875,0.39,0.09,-32.5441,/lium/corpus/vrac/tmario/VocalSet/FULL/train/male2/arpeggios/lip/trill/m2/arpeggios/lip/trill/i.wav,male2_arpeggios_lip_trill_m2_arpeggios_lip_trill_i,male2,arpeggios,lip,i
37.32426,0.1019159,33.478,37.29282,40.30519,6.82719,3.105169,2.033494,1.655067,2.663378,0.3506914,0.4860231,0.213332,0.3675981,0.4982308,0.2848988,0.2583233,0.169158,1.337991,1.131434,0.05926705,1.484124,39.75889,0.2203154,15.40445,0.6567982,6.348305,1.285704,-0.4135285,-21.97914,0.004310669,2.089767,0.1777284,1.74808,14.49574,0.1518817,7.170467,0.8647031,31.69414,0.3868962,776.6477,0.1465311,1186.37,0.1553953,-40.25915,-1.224777,1948.076,0.1018094,801.1067,0.3414668,-50.14264,-0.8718396,3084.539,0.08120699,878.2073,0.363643,-58.42599,-0.7105778,-31.18984,-0.1256235,37.24884,0.155452,0.05355146,0.6721304,-0.02929567,-0.3672332,0.06335779,1.433465,41.6648,0.1436554,15.93339,0.6255735,6.02577,1.355485,-1.822952,-4.311358,-20.1512,30.35421,-0.05123497,-0.00776767,0.01548723,0.6393862,0.128866,7.15,0.0,0.29,0.04,-30.39327,/lium/corpus/vrac/tmario/VocalSet/FULL/train/male6/arpeggios/slow/piano/m6/arpeggios/f/slow/piano/u.wav,male6_arpeggios_slow_piano_m6_arpeggios_f_slow_piano_u,male6,arpeggios,slow,u
37.19368,0.1467727,31.78983,36.51938,43.25998,11.47015,39.34681,32.36179,61.89648,48.58105,1.362824,0.5708344,0.6778477,1.392171,2.152412,1.474565,3.801589,2.438945,2.850294,1.552434,0.5004439,0.8983039,9.138512,1.042526,-18.20082,-0.8763161,23.91541,0.4074303,4.316301,2.674663,0.00862864,2.424438,0.4395333,0.9365486,8.08994,0.5766311,8.206603,1.18167,0.9328843,10.73738,1054.915,0.2828557,690.9207,0.4329303,-29.41084,-1.818783,2048.651,0.1268567,894.1736,0.1771438,-19.22774,-2.841881,2952.514,0.08327612,780.8997,0.2132903,-18.63392,-2.925536,2.250938,2.382831,1.827863,3.196358,0.07907248,0.4868352,-0.01147619,-1.012155,0.553402,0.7991223,8.264915,1.150422,-21.59816,-0.5813653,24.0127,0.4145357,2.353747,4.322048,-22.61501,32.46155,-0.07676058,-0.005870742,0.01621897,1.719902,0.25,3.66,0.0,0.155,0.015,-27.39123,/lium/corpus/vrac/tmario/VocalSet/FULL/train/male11/scales/fast/piano/m11/scales/f/fast/piano/e.wav,male11_scales_fast_piano_m11_scales_f_fast_piano_e,male11,scales,fast,e
50.07205,0.09633175,44.74441,49.5395,55.63667,10.89226,19.06338,7.014404,-2.571471,9.759266,0.4463654,0.6763007,0.1278318,0.4871484,0.7004374,0.5726056,2.445612,0.9658149,2.760118,1.550894,0.1787981,1.001447,27.95509,0.2993193,-3.417391,-4.719888,-16.4043,-1.164872,-38.28983,-0.7827621,0.003660037,1.574113,0.2844226,1.253192,18.97083,0.1533989,23.76331,0.3834967,30.32766,0.3589534,907.3868,0.1405291,1076.049,0.2234805,-52.97143,-1.4934,2107.99,0.1431408,1061.671,0.4010513,-66.56409,-0.9051811,3110.578,0.06787428,749.7147,0.6644056,-67.94904,-0.8704612,-23.76546,-0.3843715,36.88794,0.1298677,0.06733064,0.7576389,-0.02784404,-0.3008509,0.2152731,0.8266646,29.56956,0.2741663,-8.047432,-1.719161,-22.82553,-0.6368169,-50.72534,-0.285986,-27.26106,39.05342,-0.07285948,-0.005459169,0.01238212,2.600473,0.2403846,3.46,0.0,0.335,0.105,-28.15892,/lium/corpus/vrac/tmario/VocalSet/FULL/train/female9/scales/fast/piano/f9/scales/f/fast/piano/o.wav,female9_scales_fast_piano_f9_scales_f_fast_piano_o,female9,scales,fast,o
45.88475,0.09746037,41.50872,44.87952,50.61103,9.102314,3.595166,1.627656,5.203634,0.0,0.9383552,0.5382911,0.5656155,0.7622006,1.3909,0.8252846,1.87241,1.223594,1.020064,0.2770405,0.2091324,1.298201,-0.5384277,-16.45014,-19.64803,-0.8899239,26.69418,0.4163095,-25.2303,-0.5855631,0.00283892,1.790662,0.2399364,1.371642,14.66281,0.2684695,4.391093,2.008792,-11.32322,-0.5348188,1127.407,0.3588153,446.1452,0.8300688,-33.03297,-1.341129,2129.492,0.1492165,915.8867,0.5600439,-20.70828,-2.087788,3008.99,0.08077548,983.6807,0.3292002,-16.10154,-2.66334,0.359458,9.449774,1.4454,2.579583,0.09816766,0.4608502,-0.0166831,-0.9638858,0.2225437,1.237443,-1.796572,-4.189917,-22.35179,-0.6462985,27.10905,0.3987924,-28.3581,-0.2935692,-23.18749,30.80093,-0.04047885,-0.004905052,0.01298125,0.4643963,0.1567398,6.04,0.0,0.155,0.055,-30.86004,/lium/corpus/vrac/tmario/VocalSet/FULL/train/female4/scales/belt/f4/scales/belt/i.wav,female4_scales_belt_f4_scales_belt_i,female4,scales,belt,i
32.67544,0.1244976,28.00016,32.47596,35.60971,7.60955,10.7107,9.463291,17.78074,14.46655,0.4140776,0.4502817,0.286058,0.436251,0.5581658,0.2721078,0.9075699,0.8169827,1.238482,0.9872629,0.08914124,0.7838422,39.12683,0.2675672,14.75348,0.6865767,6.160952,1.826459,-30.68006,-0.6052465,0.00656115,1.632758,0.2786308,1.371374,11.3874,0.2078722,-3.682891,-1.167444,31.41809,0.1531388,655.9486,0.3078089,1298.987,0.1931136,-33.33377,-1.953035,1803.353,0.236433,809.3979,0.5029938,-42.6335,-1.266207,2982.518,0.1007393,504.3033,0.5065567,-47.44565,-1.098693,-28.29252,-0.1447326,31.90675,0.13977,0.07697748,0.3229539,-0.05947127,-0.1604063,0.09812748,0.700672,42.44761,0.09443723,15.86134,0.621644,5.350815,2.091158,-36.18708,-0.2803382,-15.10891,24.84484,-0.04903072,-0.002097175,0.01568618,1.052632,0.1324503,6.76,0.0,0.38,0.14,-34.5882,/lium/corpus/vrac/tmario/VocalSet/FULL/train/male6/arpeggios/slow/piano/m6/arpeggios/c/slow/piano/o.wav,male6_arpeggios_slow_piano_m6_arpeggios_c_slow_piano_o,male6,arpeggios,slow,o
36.29808,0.2185814,26.13809,38.72584,44.56603,18.42794,4.640662,2.114608,16.45314,13.49385,0.7795497,0.7923414,0.09851611,0.5624111,1.508258,1.409742,4.063751,1.737122,3.254974,1.911438,0.2350576,1.032976,21.38014,0.5027516,-7.816983,-1.800969,-5.308557,-2.91486,-31.39805,-0.8564784,0.00704034,1.394112,0.4211382,0.8469968,10.8275,0.3861187,-0.1686806,-45.30193,13.83814,0.4503198,549.2202,0.5090073,1196.964,0.170626,-65.40948,-1.403102,1482.341,0.3323812,801.1486,0.3585024,-43.51869,-1.826034,2676.684,0.1149544,417.7423,0.6849496,-52.17875,-1.440685,-4.020065,-1.506458,14.16342,0.4843582,0.04883898,0.8671371,-0.01986998,-0.7618904,0.2929145,0.8269252,22.65148,0.4850317,-11.82471,-1.037296,-8.234241,-1.906624,-43.89448,-0.2709378,-16.96899,30.13092,-0.07036646,0.006997721,0.01793543,1.728723,0.4021448,1.97,0.03741657,0.37,0.09137833,-29.51694,/lium/corpus/vrac/tmario/VocalSet/FULL/train/male11/long/tones/pp/m11/long/pp/a.wav,male11_long_tones_pp_m11_long_pp_a,male11,long_tones,tones,a
49.28026,0.1403256,39.45881,51.28194,55.82264,16.36383,23.731,6.896095,27.82911,6.03882,1.267299,1.04205,0.01655315,0.378213,2.874197,2.857643,10.60529,3.299484,9.552085,5.252412,1.018261,1.392135,6.916666,1.476669,-12.50932,-1.888085,15.42066,1.556699,-8.434532,-2.49145,0.005999288,1.724421,0.2716928,0.8037885,14.85361,0.2397222,-2.109472,-6.894015,-7.467597,-1.074472,806.2295,0.4938784,846.085,0.3674206,-115.6546,-0.7681372,1863.073,0.1352267,642.1383,0.627894,-75.74316,-1.093138,2761.706,0.08100143,874.8365,0.3960901,-72.15053,-1.171516,-7.438719,-0.9781394,10.25097,0.7823856,0.05363273,0.6350598,-0.02882032,-0.4081165,1.460247,1.027012,3.886298,2.643298,-23.65307,-0.8118705,17.30948,1.614876,-21.03916,-0.4058002,-20.19896,30.66603,-0.06109434,-0.005623342,0.008984687,2.714164,0.2555366,2.723333,0.2852289,0.875,0.1872832,-18.82226,/lium/corpus/vrac/tmario/VocalSet/FULL/train/female1/long/tones/forte/f1/long/forte/i.wav,female1_long_tones_forte_f1_long_forte_i,female1,long_tones,tones,i
45.2686,0.1051386,40.22826,44.4373,51.00194,10.77368,16.06713,4.727818,10.20338,7.13288,0.3347767,0.5830952,0.157022,0.3178954,0.5301618,0.3731398,1.97986,1.35941,1.65054,1.208683,0.09325831,1.073559,29.40918,0.2630628,4.859162,3.062231,-16.59763,-1.123996,-23.37981,-0.9134538,0.003452989,0.873393,0.2452043,0.9731424,17.44335,0.126223,8.619482,2.060209,28.26386,0.2743762,903.4429,0.1531745,998.9338,0.1308945,-31.92277,-1.866201,2157.468,0.1161486,931.6722,0.5736055,-55.14423,-0.8900426,3206.087,0.09050275,808.9134,0.7709599,-58.38796,-0.8214079,-23.24463,-0.4604135,37.01985,0.1451628,0.06516016,0.8295474,-0.02606055,-0.2395124,0.1041916,0.9736125,30.68836,0.2288924,3.806204,4.070272,-20.98837,-0.7107729,-29.50399,-0.4623241,-25.36602,36.02991,-0.07204911,0.002902929,0.01024874,2.307692,0.2604167,3.44,0.0,0.185,0.015,-34.45884,/lium/corpus/vrac/tmario/VocalSet/FULL/train/female9/scales/fast/piano/f9/scales/c/fast/piano/u.wav,female9_scales_fast_piano_f9_scales_c_fast_piano_u,female9,scales,fast,u
36.38022,0.07876883,34.19264,37.01368,38.38563,4.192989,15.10872,7.905877,15.40509,14.15104,0.2839313,0.7595631,0.09660884,0.232766,0.4502471,0.3536383,3.287806,1.55217,1.533128,0.9250373,0.04480556,1.161462,19.56263,0.7191634,6.41774,2.401966,12.14795,1.578108,0.6704531,28.45607,0.007309797,2.202256,0.4230437,1.250878,12.3033,0.2441046,12.93151,0.87933,17.64928,0.6191777,425.0562,0.3680085,1177.942,0.1798581,-81.95512,-1.131697,1481.28,0.1677127,683.568,0.5024303,-61.7466,-1.221822,2605.208,0.09171236,757.0193,0.6721466,-64.24806,-1.152059,-13.16288,-0.6586462,22.28712,0.4643622,0.06367602,0.4925314,-0.01303823,-0.9857169,0.05365674,1.046444,23.44524,0.421035,5.33544,3.016269,11.56332,1.807905,-4.972269,-3.566422,-11.21004,20.88022,-0.03479191,0.0005419545,0.01626923,1.679389,0.9195403,0.8241666,0.9729291,0.2207692,0.224618,-42.31048,/lium/corpus/vrac/tmario/VocalSet/FULL/train/female9/excerpts/spoken/f9/row/spoken.wav,female9_excerpts_spoken_f9_row_spoken,female9,excerpts,spoken,spoken
40.43533,0.07945699,38.78785,39.25097,44.04286,5.255013,76.89426,72.26338,36.56613,47.76194,1.311202,0.5220172,0.9631823,1.120342,2.206873,1.243691,4.647681,2.499741,3.261215,2.287624,0.2666388,0.8064122,27.69937,0.1897982,-31.83488,-0.5108249,6.502623,1.591179,13.98824,0.7780403,0.02246408,2.207541,1.108811,1.20711,10.14964,0.6720878,16.41452,0.4288999,9.388618,0.7657024,946.6361,0.2518065,1045.04,0.2099823,-29.56497,-1.834611,1855.469,0.1133365,986.601,0.1404025,-16.94464,-3.156135,2755.425,0.08342671,727.6735,0.1833008,-20.70263,-2.527652,-4.127313,-0.5911351,8.159818,0.33773,0.107481,0.2781857,-0.01008659,-1.037683,0.2896225,0.7235644,28.62872,0.1482926,-36.18418,-0.188162,6.137033,1.732314,12.88569,0.8193213,-24.06922,35.05328,-0.06044854,0.0001188688,0.01075887,1.374207,0.106383,8.67,0.0,0.35,0.09999999,-25.28709,/lium/corpus/vrac/tmario/VocalSet/FULL/train/male8/long/tones/forte/m8/long/forte/e.wav,male8_long_tones_forte_m8_long_forte_e,male8,long_tones,tones,e
45.60173,0.1001345,40.96779,44.75512,50.66608,9.698296,10.58333,4.264972,3.862856,0.0,0.4454827,0.4942267,0.2410922,0.4621427,0.6347493,0.3936571,0.7756055,0.2479021,1.591272,0.8548211,0.04408154,1.172782,11.35946,0.6903929,-10.93361,-1.297081,0.2215407,81.71105,-17.31055,-0.8977544,0.002496205,1.327545,0.2548322,0.591832,17.03192,0.1161953,7.336334,1.254891,11.24133,0.4817708,860.553,0.3336728,1073.782,0.2452096,-34.02309,-1.7257,1896.315,0.1320671,905.1996,0.3844893,-34.9324,-1.43818,2820.213,0.107005,826.6971,0.5890006,-36.231,-1.370554,-11.92983,-0.4665624,19.13015,0.2368197,0.06702235,0.7120317,-0.02147969,-0.6325068,0.04772593,1.10695,11.17651,0.718008,-12.60853,-1.078661,-2.11446,-8.142997,-20.63728,-0.5725062,-17.10271,25.51747,-0.06800313,0.00218731,0.007595473,1.785714,0.1285347,7.12,0.0,0.315,0.015,-38.30379,/lium/corpus/vrac/tmario/VocalSet/FULL/train/female9/scales/breathy/f9/scales/breathy/e.wav,female9_scales_breathy_f9_scales_breathy_e,female9,scales,breathy,e
32.4162,0.1433604,27.98069,31.39969,37.58754,9.606853,14.49906,13.08616,13.23516,5.588646,0.4454602,0.6189649,0.2597302,0.3529825,0.6366768,0.3769466,2.824248,1.250214,3.567449,1.937133,0.1127775,1.017369,32.21771,0.2465119,-2.339403,-5.599348,13.96533,1.300167,-0.3803465,-29.3495,0.008432878,1.211715,0.5183893,0.8702707,10.07856,0.2306674,0.6493279,6.93411,19.99582,0.2448973,481.7289,0.3170361,1230.305,0.1574625,-22.69858,-2.567666,1524.316,0.08841214,944.0761,0.2609889,-37.02667,-1.430589,2493.089,0.07252765,844.5387,0.305713,-39.24343,-1.323304,-15.46841,-0.277054,22.24871,0.2478492,0.04539169,0.6713935,-0.0404372,-0.2401598,0.1239572,0.9409825,34.64162,0.0952354,-3.185779,-4.087478,13.59624,1.40891,-2.392036,-4.147865,-17.34663,27.33031,-0.06856429,-0.008918738,0.0231392,3.069054,0.2604167,3.47,0.0,0.17,0.01,-36.18842,/lium/corpus/vrac/tmario/VocalSet/FULL/train/male6/scales/fast/piano/m6/scales/c/fast/piano/e.wav,male6_scales_fast_piano_m6_scales_c_fast_piano_e,male6,scales,fast,e
43.69549,0.09135993,39.29545,43.31733,46.64352,7.348072,11.62181,8.026749,16.02423,7.008917,1.089385,0.5041215,0.847667,1.156776,1.36149,0.5138234,6.960661,5.52622,8.349376,8.203213,0.3699045,1.363722,28.66315,0.250888,-11.76482,-1.203671,-14.70669,-0.8913445,-59.97359,-0.5216997,0.005468087,1.56359,0.2128649,0.8677024,15.92309,0.1250131,12.28605,0.708141,26.93295,0.1633356,529.6117,0.4559005,1326.561,0.2113764,-59.23547,-1.549494,1430.361,0.2752214,1012.729,0.3247227,-33.63487,-1.805674,2854.396,0.05269952,466.6537,1.414134,-43.56099,-1.293164,-10.40819,-0.5221544,23.74838,0.1806206,0.1070409,0.357369,-0.02894976,-0.3696216,0.4161708,1.249541,29.30662,0.2365953,-15.5022,-0.6256865,-18.77348,-0.3813412,-70.86689,-0.1413607,-28.43544,39.82835,-0.07632522,-0.005420561,0.02717854,1.265823,0.1157407,7.65,0.0,0.48,0.18,-23.24301,/lium/corpus/vrac/tmario/VocalSet/FULL/train/female6/arpeggios/vibrato/f6/arpeggios/vibrato/o.wav,female6_arpeggios_vibrato_f6_arpeggios_vibrato_o,female6,arpeggios,vibrato,o
43.52924,0.08918868,39.17018,43.06116,46.36409,7.193913,1.974269,1.046485,3.592491,0.0,0.1978386,0.4437576,0.1287045,0.204486,0.2722141,0.1435096,0.5535676,0.4972363,0.568438,0.3341617,0.02859639,0.5246656,40.98848,0.2221742,20.01014,0.3962068,-19.25945,-0.8597633,-24.96795,-0.7180091,0.002906529,1.187513,0.1766264,1.014153,17.2134,0.1253281,15.08625,1.263308,50.22107,0.11224,729.6507,0.3067973,1250.112,0.20546,-43.25051,-1.51991,1877.34,0.2221974,1145.861,0.2499383,-63.48114,-0.7733457,3131.724,0.1032188,1120.545,0.2191474,-76.96952,-0.5496698,-29.79205,-0.3167726,53.27934,0.05103005,0.03711518,1.35097,-0.03550866,-0.2573345,0.02975814,0.5151364,43.49651,0.1355909,19.86605,0.3934596,-22.23734,-0.6495182,-29.93424,-0.3757257,-28.87585,41.92213,-0.08525076,-0.007360027,0.01963475,1.609195,0.2314815,3.855,0.345,0.2933333,0.1111555,-40.25682,/lium/corpus/vrac/tmario/VocalSet/FULL/train/male9/arpeggios/breathy/m9/arpeggios/breathy/u.wav,male9_arpeggios_breathy_m9_arpeggios_breathy_u,male9,arpeggios,breathy,u
39.53294,0.1652755,38.86158,40.69376,44.46123,5.599651,106.8473,90.4466,21.82341,7.143963,0.5317786,0.4452412,0.4567882,0.5554,0.737387,0.2805988,1.437878,0.9913205,1.135151,0.6457244,0.1060887,0.7060298,40.80332,0.2218932,-7.43957,-1.619097,-7.125395,-1.428371,-15.10357,-0.9105095,0.02368739,2.362892,0.7254605,0.9099118,12.21629,0.3722162,7.730246,1.21422,28.8268,0.2198329,829.7853,0.1275053,1090.978,0.1113598,-30.13114,-2.199089,1943.489,0.08184488,810.9429,0.2436272,-45.95724,-1.281636,2816.594,0.06722041,847.9625,0.2642766,-52.8103,-1.0628,-20.02881,-0.1621209,25.97572,0.1777281,0.1151544,0.2833829,-0.04255701,-0.2594519,0.1208172,0.5781035,43.71876,0.1202379,-10.62722,-0.5821879,-9.593101,-0.8181462,-19.54746,-0.396744,-21.6621,30.73598,-0.04927991,-0.01373442,0.014037,1.538462,0.3460208,2.515,0.035,0.2333333,0.09741092,-31.57494,/lium/corpus/vrac/tmario/VocalSet/FULL/train/male8/long/tones/inhaled/m8/long/inhaled/a.wav,male8_long_tones_inhaled_m8_long_inhaled_a,male8,long_tones,tones,a
31.52165,0.128424,27.36221,31.14409,34.18353,6.821323,4.266965,3.292608,3.352228,0.0,0.3801528,0.4382824,0.2841436,0.4298847,0.5178916,0.2337481,0.09855568,0.05444201,0.3385496,0.141908,0.183926,0.5670552,34.23446,0.219782,0.8997537,8.534657,21.19585,0.3855142,5.037965,1.942317,0.03134413,0.9099469,1.593138,0.2861329,6.858988,0.3690817,3.885802,0.8267128,18.17842,0.2103443,644.6196,0.2653618,1445.048,0.1193871,-38.2439,-1.694602,1805.745,0.1011713,1097.011,0.289039,-49.48776,-1.202047,2551.359,0.07728956,1165.468,0.2518978,-46.47071,-1.30713,-16.31527,-0.153047,20.26028,0.1903581,0.05521002,0.5105031,-0.02890808,-0.1908935,0.2113837,0.4027303,36.69271,0.1185091,0.2872161,20.48224,22.84666,0.3111281,2.75786,2.8698,-17.58943,28.52826,-0.05451873,0.0002852921,0.01501156,0.269179,0.1355014,6.38,0.0,0.485,0.045,-36.896,/lium/corpus/vrac/tmario/VocalSet/FULL/train/male6/arpeggios/lip/trill/m6/arpeggios/lip/trill/e.wav,male6_arpeggios_lip_trill_m6_arpeggios_lip_trill_e,male6,arpeggios,lip,e
46.23748,0.09848954,41.4812,45.97052,51.28043,9.799229,7.59169,7.826773,14.00133,10.16117,0.2703554,0.6398819,0.1524878,0.2478005,0.434682,0.2821942,1.69329,1.226049,1.931933,1.318561,0.07206101,1.316525,29.06002,0.3127258,-11.524,-1.322265,-12.13412,-1.384082,-37.3056,-0.6486076,0.003111259,0.7546253,0.2112222,0.7597816,17.06982,0.1180369,14.93106,1.110624,27.32669,0.2315399,622.3258,0.506978,1180.517,0.1871143,-61.11323,-1.487208,1639.698,0.3205948,887.1507,0.4076574,-46.92967,-1.40602,2772.921,0.1050944,582.4039,0.4707355,-56.62121,-1.075762,-8.918823,-1.10634,27.84267,0.1695835,0.0737898,0.5795452,-0.02020971,-0.7276507,0.08431675,1.166827,31.55183,0.2273111,-15.03187,-0.8985056,-17.26547,-0.7290406,-47.20678,-0.1318803,-18.88671,29.12756,-0.05246378,0.001065389,0.005271554,2.091402,0.07782102,10.9,0.0,0.96,0.04,-38.58651,/lium/corpus/vrac/tmario/VocalSet/FULL/train/female4/scales/slow/piano/f4/scales/c/slow/piano/o.wav,female4_scales_slow_piano_f4_scales_c_slow_piano_o,female4,scales,slow,o
28.90041,0.3151707,20.67933,26.5371,35.31118,14.63186,373.9756,372.2134,290.8121,398.8781,0.1775849,0.4790417,0.1073274,0.1797794,0.2515863,0.144259,1.236882,0.7745906,0.9182528,0.8255351,0.04925362,0.5797269,32.56031,0.1977043,-8.01586,-1.419719,2.806124,2.300154,-39.10949,-0.5104966,0.0953623,1.201394,1.595198,0.8243772,0.9219828,6.347056,-2.63307,-3.614062,13.28308,0.4984571,391.252,0.1364385,1016.491,0.06281415,-67.29889,-1.366535,1253.356,0.0714823,815.2565,0.08872402,-65.97642,-1.325827,2476.999,0.03168217,346.6311,0.3285654,-73.3179,-1.128921,-13.89597,-0.1305773,24.10085,0.1085055,0.05530147,0.3549403,-0.02609559,-0.1388781,0.05796764,0.4668981,33.86722,0.08520889,-12.76388,-0.3912973,1.634785,3.084336,-45.72724,-0.1358798,-17.16454,27.78677,0.01398008,-0.02070135,0.03194494,3.676471,1.975309,0.33125,0.7977458,0.1714286,0.2926689,-49.2877,/lium/corpus/vrac/tmario/VocalSet/FULL/train/female1/arpeggios/vocal/fry/f1/arpeggios/vocal/fry/a.wav,female1_arpeggios_vocal_fry_f1_arpeggios_vocal_fry_a,female1,arpeggios,vocal,a
25.15832,0.1614299,20.59914,24.91396,27.79743,7.198292,5.255179,2.234074,10.31086,6.817729,0.2644594,0.3348927,0.2067052,0.2862287,0.3313113,0.1246061,0.3113697,0.2046922,0.5551733,0.3702804,0.03338786,0.6342384,45.03707,0.2006605,-4.000087,-1.974897,33.57558,0.2632706,6.479127,0.7840334,0.005641309,1.968557,0.2306387,1.083068,8.028142,0.3046307,3.886966,2.326248,19.04428,0.3289946,778.8556,0.08198952,1161.84,0.122755,-16.05955,-2.813363,1889.149,0.03013622,673.6146,0.1212885,-22.76305,-1.911017,2795.539,0.03101673,803.8547,0.1929958,-23.98785,-1.807762,-16.35927,-0.1595372,18.48587,0.1765973,0.05927366,0.3607272,-0.04343699,-0.1160684,0.03503055,0.5925506,47.24954,0.05352282,-5.636832,-0.8948199,34.80983,0.2155401,5.530538,0.5311951,-23.30646,31.10291,-0.04803378,-0.006527821,0.01170154,1.294498,0.1633987,5.76,0.0,0.165,0.055,-41.31501,/lium/corpus/vrac/tmario/VocalSet/FULL/train/male8/arpeggios/slow/piano/m8/arpeggios/f/slow/piano/u.wav,male8_arpeggios_slow_piano_m8_arpeggios_f_slow_piano_u,male8,arpeggios,slow,u
